Fecha,Usuario,CPU_Por,Memoria_Por,Proceso,,,,,
210308-222901,impala,139,11.7,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-222901,impala,0,0,python2.7,,,,,
210308-222901,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-222901,yarn,0,0,python2.7,,,,,
210308-223401,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-223401,hbase,0,0,python2.7,,,,,
210308-223401,hbase,0.3,0,/bin/bash,,,,,
210308-223401,hbase,0,0,sleep,,,,,
210308-223401,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-223401,hdfs,0,0,python2.7,,,,,
210308-223401,impala,139,11.7,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-223401,impala,0,0,python2.7,,,,,
210308-223401,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-223401,yarn,0,0,python2.7,,,,,
210308-223901,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-223901,hbase,0,0,python2.7,,,,,
210308-223901,hbase,0.3,0,/bin/bash,,,,,
210308-223901,hbase,0,0,sleep,,,,,
210308-223901,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-223901,hdfs,0,0,python2.7,,,,,
210308-223901,impala,139,11.7,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-223901,impala,0,0,python2.7,,,,,
210308-223901,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-223901,yarn,0,0,python2.7,,,,,
210308-224401,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-224401,hbase,0,0,python2.7,,,,,
210308-224401,hbase,0.3,0,/bin/bash,,,,,
210308-224401,hbase,0,0,sleep,,,,,
210308-224401,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-224401,hdfs,0,0,python2.7,,,,,
210308-224401,impala,139,11.7,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-224401,impala,0,0,python2.7,,,,,
210308-224401,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-224401,yarn,0,0,python2.7,,,,,
210308-224901,hbase,0,0,sleep,,,,,
210308-224901,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-224901,hbase,0,0,python2.7,,,,,
210308-224901,hbase,0.3,0,/bin/bash,,,,,
210308-224901,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-224901,hdfs,0,0,python2.7,,,,,
210308-224901,impala,139,11.7,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-224901,impala,0,0,python2.7,,,,,
210308-224901,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-224901,yarn,0,0,python2.7,,,,,
210308-225401,hbase,0,0,sleep,,,,,
210308-225401,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-225401,hbase,0,0,python2.7,,,,,
210308-225401,hbase,0.3,0,/bin/bash,,,,,
210308-225401,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-225401,hdfs,0,0,python2.7,,,,,
210308-225401,impala,139,11.7,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-225401,impala,0,0,python2.7,,,,,
210308-225401,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-225401,yarn,0,0,python2.7,,,,,
210308-225401,yarn,0,0,bash,,,,,
210308-225401,yarn,1,0,/bin/bash,,,,,
210308-225401,yarn,227,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-225901,hbase,0,0,sleep,,,,,
210308-225901,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-225901,hbase,0,0,python2.7,,,,,
210308-225901,hbase,0.3,0,/bin/bash,,,,,
210308-225901,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-225901,hdfs,0,0,python2.7,,,,,
210308-225901,impala,139,11.7,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-225901,impala,0,0,python2.7,,,,,
210308-225901,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-225901,yarn,0,0,python2.7,,,,,
210308-225901,yarn,0,0,bash,,,,,
210308-225901,yarn,0,0,/bin/bash,,,,,
210308-225901,yarn,131,0.7,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-230401,hbase,0,0,sleep,,,,,
210308-230401,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-230401,hbase,0,0,python2.7,,,,,
210308-230401,hbase,0.3,0,/bin/bash,,,,,
210308-230401,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-230401,hdfs,0,0,python2.7,,,,,
210308-230401,impala,139,11.7,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-230401,impala,0,0,python2.7,,,,,
210308-230401,yarn,0,0,bash,,,,,
210308-230401,yarn,0,0,/bin/bash,,,,,
210308-230401,yarn,6.6,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-230401,yarn,0,0,bash,,,,,
210308-230401,yarn,0,0,/bin/bash,,,,,
210308-230401,yarn,4.7,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-230401,yarn,0,0,bash,,,,,
210308-230401,yarn,0,0,/bin/bash,,,,,
210308-230401,yarn,7.4,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-230401,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-230401,yarn,0,0,python2.7,,,,,
210308-230901,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-230901,hbase,0,0,python2.7,,,,,
210308-230901,hbase,0.3,0,/bin/bash,,,,,
210308-230901,hbase,0,0,sleep,,,,,
210308-230901,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-230901,hdfs,0,0,python2.7,,,,,
210308-230901,impala,139,11.6,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-230901,impala,0,0,python2.7,,,,,
210308-230901,yarn,0,0,bash,,,,,
210308-230901,yarn,0,0,/bin/bash,,,,,
210308-230901,yarn,2.4,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-230901,yarn,0,0,bash,,,,,
210308-230901,yarn,0,0,/bin/bash,,,,,
210308-230901,yarn,1.8,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-230901,yarn,0,0,bash,,,,,
210308-230901,yarn,0,0,/bin/bash,,,,,
210308-230901,yarn,2.9,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-230901,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-230901,yarn,0,0,python2.7,,,,,
210308-231401,hbase,0,0,sleep,,,,,
210308-231401,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-231401,hbase,0,0,python2.7,,,,,
210308-231401,hbase,0.3,0,/bin/bash,,,,,
210308-231401,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-231401,hdfs,0,0,python2.7,,,,,
210308-231401,impala,139,11.6,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-231401,impala,0,0,python2.7,,,,,
210308-231401,yarn,0,0,bash,,,,,
210308-231401,yarn,0,0,/bin/bash,,,,,
210308-231401,yarn,1.6,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-231401,yarn,0,0,bash,,,,,
210308-231401,yarn,0,0,/bin/bash,,,,,
210308-231401,yarn,1.2,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-231401,yarn,0,0,bash,,,,,
210308-231401,yarn,0,0,/bin/bash,,,,,
210308-231401,yarn,2,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-231401,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-231401,yarn,0,0,python2.7,,,,,
210308-231901,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-231901,hbase,0,0,python2.7,,,,,
210308-231901,hbase,0.3,0,/bin/bash,,,,,
210308-231901,hbase,0,0,sleep,,,,,
210308-231901,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-231901,hdfs,0,0,python2.7,,,,,
210308-231901,impala,139,11.6,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-231901,impala,0,0,python2.7,,,,,
210308-231901,yarn,0,0,bash,,,,,
210308-231901,yarn,0,0,/bin/bash,,,,,
210308-231901,yarn,1.2,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-231901,yarn,0,0,bash,,,,,
210308-231901,yarn,0,0,/bin/bash,,,,,
210308-231901,yarn,0.9,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-231901,yarn,0,0,bash,,,,,
210308-231901,yarn,0,0,/bin/bash,,,,,
210308-231901,yarn,1.7,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-231901,yarn,0,0,bash,,,,,
210308-231901,yarn,0,0,/bin/bash,,,,,
210308-231901,yarn,0,0,bash,,,,,
210308-231901,yarn,0,0,bash,,,,,
210308-231901,yarn,0,0,bash,,,,,
210308-231901,yarn,0,0,/bin/bash,,,,,
210308-231901,yarn,0,0,/bin/bash,,,,,
210308-231901,yarn,0,0,/bin/bash,,,,,
210308-231901,yarn,129,0.6,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-231901,yarn,124,0.6,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-231901,yarn,116,0.6,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-231901,yarn,122,0.6,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-231901,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-231901,yarn,0,0,python2.7,,,,,
210308-232401,hbase,0,0,sleep,,,,,
210308-232401,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-232401,hbase,0,0,python2.7,,,,,
210308-232401,hbase,0.3,0,/bin/bash,,,,,
210308-232401,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-232401,hdfs,0,0,python2.7,,,,,
210308-232401,impala,139,11.6,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-232401,impala,0,0,python2.7,,,,,
210308-232401,yarn,0,0,bash,,,,,
210308-232401,yarn,0,0,/bin/bash,,,,,
210308-232401,yarn,1,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-232401,yarn,0,0,bash,,,,,
210308-232401,yarn,0,0,/bin/bash,,,,,
210308-232401,yarn,0.8,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-232401,yarn,0,0,bash,,,,,
210308-232401,yarn,0,0,/bin/bash,,,,,
210308-232401,yarn,1.4,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-232401,yarn,0,0,bash,,,,,
210308-232401,yarn,0,0,/bin/bash,,,,,
210308-232401,yarn,0,0,bash,,,,,
210308-232401,yarn,0,0,/bin/bash,,,,,
210308-232401,yarn,119,0.7,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-232401,yarn,113,0.7,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-232401,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-232401,yarn,0,0,python2.7,,,,,
210308-232901,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-232901,hbase,0,0,python2.7,,,,,
210308-232901,hbase,0.3,0,/bin/bash,,,,,
210308-232901,hbase,0,0,sleep,,,,,
210308-232901,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-232901,hdfs,0,0,python2.7,,,,,
210308-232901,impala,139,11.6,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-232901,impala,0,0,python2.7,,,,,
210308-232901,yarn,0,0,bash,,,,,
210308-232901,yarn,0,0,/bin/bash,,,,,
210308-232901,yarn,0.9,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-232901,yarn,0,0,bash,,,,,
210308-232901,yarn,0,0,/bin/bash,,,,,
210308-232901,yarn,0.7,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-232901,yarn,0,0,bash,,,,,
210308-232901,yarn,0,0,/bin/bash,,,,,
210308-232901,yarn,1.3,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-232901,yarn,0,0,bash,,,,,
210308-232901,yarn,0,0,/bin/bash,,,,,
210308-232901,yarn,139,0.6,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-232901,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-232901,yarn,0,0,python2.7,,,,,
210308-233401,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-233401,hbase,0,0,python2.7,,,,,
210308-233401,hbase,0.3,0,/bin/bash,,,,,
210308-233401,hbase,0,0,sleep,,,,,
210308-233401,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-233401,hdfs,0,0,python2.7,,,,,
210308-233401,impala,139,11.6,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-233401,impala,0,0,python2.7,,,,,
210308-233401,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-233401,yarn,0,0,python2.7,,,,,
210308-233901,hbase,0,0,sleep,,,,,
210308-233901,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-233901,hbase,0,0,python2.7,,,,,
210308-233901,hbase,0.3,0,/bin/bash,,,,,
210308-233901,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-233901,hdfs,0,0,python2.7,,,,,
210308-233901,impala,139,11.9,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-233901,impala,0,0,python2.7,,,,,
210308-233901,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-233901,yarn,0,0,python2.7,,,,,
210308-234402,hbase,0,0,sleep,,,,,
210308-234402,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-234402,hbase,0,0,python2.7,,,,,
210308-234402,hbase,0.3,0,/bin/bash,,,,,
210308-234402,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-234402,hdfs,0,0,python2.7,,,,,
210308-234402,impala,139,11.6,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-234402,impala,0,0,python2.7,,,,,
210308-234402,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-234402,yarn,0,0,python2.7,,,,,
210308-234901,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-234901,hbase,0,0,python2.7,,,,,
210308-234901,hbase,0.3,0,/bin/bash,,,,,
210308-234901,hbase,0,0,sleep,,,,,
210308-234901,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-234901,hdfs,0,0,python2.7,,,,,
210308-234901,impala,139,11.6,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-234901,impala,0,0,python2.7,,,,,
210308-234901,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-234901,yarn,0,0,python2.7,,,,,
210308-235401,hbase,0,0,sleep,,,,,
210308-235401,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-235401,hbase,0,0,python2.7,,,,,
210308-235401,hbase,0.3,0,/bin/bash,,,,,
210308-235401,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-235401,hdfs,0,0,python2.7,,,,,
210308-235401,impala,139,11.6,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-235401,impala,0,0,python2.7,,,,,
210308-235401,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-235401,yarn,0,0,python2.7,,,,,
210308-235901,hbase,0,0,sleep,,,,,
210308-235901,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-235901,hbase,0,0,python2.7,,,,,
210308-235901,hbase,0.3,0,/bin/bash,,,,,
210308-235901,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-235901,hdfs,0,0,python2.7,,,,,
210308-235901,impala,139,11.6,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210308-235901,impala,0,0,python2.7,,,,,
210308-235901,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210308-235901,yarn,0,0,python2.7,,,,,
210309-000401,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-000401,hbase,0,0,python2.7,,,,,
210309-000401,hbase,0.3,0,/bin/bash,,,,,
210309-000401,hbase,0,0,sleep,,,,,
210309-000401,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-000401,hdfs,0,0,python2.7,,,,,
210309-000401,impala,139,13.2,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210309-000401,impala,0,0,python2.7,,,,,
210309-000401,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-000401,yarn,0,0,python2.7,,,,,
210309-000901,hbase,0,0,sleep,,,,,
210309-000901,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-000901,hbase,0,0,python2.7,,,,,
210309-000901,hbase,0.3,0,/bin/bash,,,,,
210309-000901,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-000901,hdfs,0,0,python2.7,,,,,
210309-000901,impala,139,11.6,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210309-000901,impala,0,0,python2.7,,,,,
210309-000901,yarn,0,0,bash,,,,,
210309-000901,yarn,0,0,/bin/bash,,,,,
210309-000901,yarn,4.7,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-000901,yarn,0,0,bash,,,,,
210309-000901,yarn,0,0,/bin/bash,,,,,
210309-000901,yarn,173,0.6,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-000901,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-000901,yarn,0,0,python2.7,,,,,
210309-001401,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-001401,hbase,0,0,python2.7,,,,,
210309-001401,hbase,0.3,0,/bin/bash,,,,,
210309-001401,hbase,0,0,sleep,,,,,
210309-001401,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-001401,hdfs,0,0,python2.7,,,,,
210309-001401,impala,139,11.6,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210309-001401,impala,0,0,python2.7,,,,,
210309-001401,yarn,0,0,bash,,,,,
210309-001401,yarn,0,0,/bin/bash,,,,,
210309-001401,yarn,2.6,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-001401,yarn,0,0,bash,,,,,
210309-001401,yarn,0,0,/bin/bash,,,,,
210309-001401,yarn,142,0.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-001401,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-001401,yarn,0,0,python2.7,,,,,
210309-001901,hbase,0,0,sleep,,,,,
210309-001901,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-001901,hbase,0,0,python2.7,,,,,
210309-001901,hbase,0.3,0,/bin/bash,,,,,
210309-001901,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-001901,hdfs,0,0,python2.7,,,,,
210309-001901,impala,139,11.7,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210309-001901,impala,0,0,python2.7,,,,,
210309-001901,yarn,0,0,bash,,,,,
210309-001901,yarn,0,0,/bin/bash,,,,,
210309-001901,yarn,2,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-001901,yarn,0,0,bash,,,,,
210309-001901,yarn,0,0,/bin/bash,,,,,
210309-001901,yarn,131,0.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-001901,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-001901,yarn,0,0,python2.7,,,,,
210309-002401,hbase,0,0,sleep,,,,,
210309-002401,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-002401,hbase,0,0,python2.7,,,,,
210309-002401,hbase,0.3,0,/bin/bash,,,,,
210309-002401,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-002401,hdfs,0,0,python2.7,,,,,
210309-002401,impala,0,0,python2.7,,,,#¡VALOR!,20.5
210309-002401,yarn,0,0,bash,,,,,
210309-002401,yarn,0,0,/bin/bash,,,,,
210309-002401,yarn,1.7,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-002401,yarn,0,0,bash,,,,,
210309-002401,yarn,0,0,/bin/bash,,,,125,100
210309-002401,yarn,126,0.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,30.75,24.6
210309-002401,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-002401,yarn,0,0,python2.7,,,,,
210309-002901,hbase,0,0,sleep,,,,,
210309-002901,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-002901,hbase,0,0,python2.7,,,,,
210309-002901,hbase,0.3,0,/bin/bash,,,,,
210309-002901,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-002901,hdfs,0,0,python2.7,,,,,
210309-002901,impala,139,10.8,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210309-002901,impala,0,0,python2.7,,,,,
210309-002901,yarn,0,0,bash,,,,,
210309-002901,yarn,0,0,/bin/bash,,,,,
210309-002901,yarn,1.5,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-002901,yarn,0,0,bash,,,,,
210309-002901,yarn,0,0,/bin/bash,,,,,
210309-002901,yarn,127,0.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-002901,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-002901,yarn,0,0,python2.7,,,,,
210309-003401,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-003401,hbase,0,0,python2.7,,,,,
210309-003401,hbase,0.3,0,/bin/bash,,,,,
210309-003401,hbase,0,0,sleep,,,,,
210309-003401,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-003401,hdfs,0,0,python2.7,,,,,
210309-003401,impala,139,10.8,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210309-003401,impala,0,0,python2.7,,,,,
210309-003401,yarn,0,0,bash,,,,,
210309-003401,yarn,0,0,/bin/bash,,,,,
210309-003401,yarn,1.3,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-003401,yarn,0,0,bash,,,,,
210309-003401,yarn,0,0,/bin/bash,,,,,
210309-003401,yarn,125,0.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-003401,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-003401,yarn,0,0,python2.7,,,,,
210309-003901,hbase,0,0,sleep,,,,,
210309-003901,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-003901,hbase,0,0,python2.7,,,,,
210309-003901,hbase,0.3,0,/bin/bash,,,,,
210309-003901,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-003901,hdfs,0,0,python2.7,,,,,
210309-003901,impala,139,10.8,/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad,,,,,
210309-003901,impala,0,0,python2.7,,,,,
210309-003901,yarn,0,0,bash,,,,,
210309-003901,yarn,0,0,/bin/bash,,,,,
210309-003901,yarn,1.2,0.2,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-003901,yarn,0,0,bash,,,,,
210309-003901,yarn,0,0,/bin/bash,,,,,
210309-003901,yarn,123,0.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-003901,yarn,1.7,1.1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-003901,yarn,0,0,python2.7,,,,,
210309-004401,hbase,2.6,20.5,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-004401,hbase,0,0,python2.7,,,,,
210309-004401,hbase,0.3,0,/bin/bash,,,,,
210309-004401,hdfs,5.9,1,/usr/java/jdk1.7.0_67-cloudera/bin/java,,,,,
210309-004401,hdfs,0,0,python2.7,,,,,
